2.800000000000000000e+01 4.605224999999999694e-45
2.812500000000000000e+01 4.420050000000000020e-45
2.825000000000000000e+01 4.243675000000000275e-45
2.837500000000000000e+01 4.075275000000000252e-45
2.850000000000000000e+01 3.915425000000000000e-45
2.862500000000000000e+01 3.762824999999999948e-45
2.875000000000000000e+01 3.617924999999999756e-45
2.887500000000000000e+01 3.479600000000000272e-45
2.900000000000000000e+01 3.347700000000000158e-45
2.912500000000000000e+01 3.222575000000000257e-45
2.925000000000000000e+01 3.102625000000000184e-45
2.937500000000000000e+01 2.988849999999999947e-45
2.950000000000000000e+01 2.880024999999999709e-45
2.962500000000000000e+01 2.776349999999999906e-45
2.975000000000000000e+01 2.678125000000000105e-45
2.987500000000000000e+01 2.584149999999999863e-45
3.000000000000000000e+01 2.494634999999999872e-45
3.012500000000000000e+01 2.409306999999999948e-45
3.025000000000000000e+01 2.327330000000000101e-45
3.037500000000000000e+01 2.249497999999999934e-45
3.050000000000000000e+01 2.174850000000000000e-45
3.062500000000000000e+01 2.103167999999999963e-45
3.075000000000000000e+01 2.034240000000000076e-45
3.087500000000000000e+01 1.968714999999999975e-45
3.100000000000000000e+01 1.906509999999999969e-45
3.112500000000000000e+01 1.846356999999999995e-45
3.125000000000000000e+01 1.788762000000000023e-45
3.137500000000000000e+01 1.734090000000000033e-45
3.150000000000000000e+01 1.681727000000000038e-45
3.162500000000000000e+01 1.631860000000000080e-45
3.175000000000000000e+01 1.584839999999999908e-45
3.187500000000000000e+01 1.539584999999999973e-45
3.200000000000000000e+01 1.496766999999999939e-45
3.212500000000000000e+01 1.456740000000000004e-45
3.225000000000000000e+01 1.419300000000000063e-45
3.237500000000000000e+01 1.424624999999999987e-45
3.250000000000000000e+01 1.404118000000000057e-45
3.262500000000000000e+01 1.391470000000000032e-45
3.275000000000000000e+01 1.387704999999999938e-45
3.287500000000000000e+01 1.395372999999999977e-45
3.300000000000000000e+01 1.420443000000000047e-45
3.312500000000000000e+01 1.476194999999999907e-45
3.325000000000000000e+01 1.585702000000000064e-45
3.337500000000000000e+01 1.852727999999999978e-45
3.350000000000000000e+01 2.262372999999999934e-45
3.362500000000000000e+01 2.988899999999999978e-45
3.375000000000000000e+01 4.341824999999999718e-45
3.387500000000000000e+01 6.961725000000000575e-45
3.400000000000000000e+01 1.239844999999999877e-44
3.412500000000000000e+01 2.447592999999999760e-44
3.425000000000000000e+01 5.463950000000000301e-44
3.437500000000000000e+01 1.402675000000000009e-43
3.450000000000000000e+01 4.454875000000000085e-43
3.462500000000000000e+01 3.983299999999999763e-42
3.475000000000000000e+01 4.081649999999999755e-42
3.487500000000000000e+01 4.673574999999999753e-43
3.500000000000000000e+01 2.102643000000000143e-43
3.512500000000000000e+01 2.683775000000000133e-43
3.525000000000000000e+01 1.945435000000000113e-42
3.537500000000000000e+01 1.448291999999999895e-42
3.550000000000000000e+01 1.945196999999999958e-43
3.562500000000000000e+01 7.282825000000000465e-44
3.575000000000000000e+01 3.781424999999999812e-44
3.587500000000000000e+01 2.309134999999999807e-44
3.600000000000000000e+01 1.552076999999999969e-44
3.612500000000000000e+01 9.737800000000000308e-45
3.625000000000000000e+01 6.349299999999999405e-45
3.637500000000000000e+01 4.353275000000000067e-45
3.650000000000000000e+01 3.118974999999999879e-45
3.662500000000000000e+01 2.330099999999999850e-45
3.675000000000000000e+01 1.808540000000000141e-45
3.687500000000000000e+01 1.454987000000000010e-45
3.700000000000000000e+01 1.209187000000000047e-45
3.712500000000000000e+01 1.037677999999999993e-45
3.725000000000000000e+01 9.152799999999999257e-46
3.737500000000000000e+01 8.258449999999999539e-46
3.750000000000000000e+01 7.571674999999999879e-46
3.762500000000000000e+01 7.081424999999999868e-46
3.775000000000000000e+01 6.691500000000000200e-46
3.787500000000000000e+01 6.388275000000000092e-46
3.800000000000000000e+01 6.141025000000000307e-46
3.812500000000000000e+01 5.519375000000000341e-46
3.825000000000000000e+01 5.448549999999999866e-46
3.837500000000000000e+01 5.379700000000000009e-46
3.850000000000000000e+01 5.313974999999999783e-46
3.862500000000000000e+01 5.249874999999999799e-46
3.875000000000000000e+01 5.187925000000000233e-46
3.887500000000000000e+01 5.127475000000000054e-46
3.900000000000000000e+01 5.069575000000000388e-46
3.912500000000000000e+01 5.014774999999999714e-46
3.925000000000000000e+01 4.960900000000000088e-46
3.937500000000000000e+01 4.907274999999999842e-46
3.950000000000000000e+01 4.855249999999999978e-46
3.962500000000000000e+01 4.805600000000000051e-46
3.975000000000000000e+01 4.757500000000000009e-46
3.987500000000000000e+01 4.710350000000000097e-46
4.000000000000000000e+01 4.664575000000000271e-46
4.012500000000000000e+01 4.619825000000000156e-46
4.025000000000000000e+01 4.576875000000000083e-46
4.037500000000000000e+01 4.534475000000000044e-46
4.050000000000000000e+01 4.493474999999999951e-46
4.062500000000000000e+01 4.454050000000000382e-46
4.075000000000000000e+01 4.416224999999999639e-46
4.087500000000000000e+01 4.379300000000000085e-46
4.100000000000000000e+01 4.343550000000000180e-46
4.112500000000000000e+01 4.308449999999999749e-46
4.125000000000000000e+01 4.274249999999999729e-46
4.137500000000000000e+01 4.241625000000000232e-46
4.150000000000000000e+01 4.209574999999999851e-46
4.162500000000000000e+01 4.178350000000000300e-46
4.175000000000000000e+01 4.148574999999999638e-46
4.187500000000000000e+01 4.120000000000000040e-46
4.200000000000000000e+01 4.092325000000000075e-46
4.212500000000000000e+01 4.065249999999999865e-46
4.225000000000000000e+01 4.038824999999999907e-46
4.237500000000000000e+01 4.013699999999999677e-46
4.250000000000000000e+01 3.988850000000000242e-46
4.262500000000000000e+01 3.964999999999999880e-46
4.275000000000000000e+01 3.942025000000000068e-46
4.287500000000000000e+01 3.919024999999999618e-46
4.300000000000000000e+01 3.897250000000000093e-46
4.312500000000000000e+01 3.875749999999999807e-46
4.325000000000000000e+01 3.854425000000000098e-46
4.337500000000000000e+01 3.833575000000000065e-46
4.350000000000000000e+01 3.813349999999999647e-46
4.362500000000000000e+01 3.794350000000000154e-46
4.375000000000000000e+01 3.776000000000000137e-46
4.387500000000000000e+01 3.757699999999999839e-46
4.400000000000000000e+01 3.740049999999999795e-46
4.412500000000000000e+01 3.722974999999999645e-46
4.425000000000000000e+01 3.706699999999999686e-46
4.437500000000000000e+01 3.690299999999999649e-46
4.450000000000000000e+01 3.674525000000000005e-46
4.462500000000000000e+01 3.659674999999999853e-46
4.475000000000000000e+01 3.644425000000000383e-46
4.487500000000000000e+01 3.629475000000000012e-46
4.500000000000000000e+01 3.615000000000000096e-46
4.512500000000000000e+01 3.600925000000000275e-46
4.525000000000000000e+01 3.587649999999999868e-46
4.537500000000000000e+01 3.574324999999999741e-46
4.550000000000000000e+01 3.560974999999999753e-46
4.562500000000000000e+01 3.547599999999999906e-46
4.575000000000000000e+01 3.534450000000000355e-46
4.587500000000000000e+01 3.520924999999999791e-46
4.600000000000000000e+01 3.507525000000000083e-46
4.612500000000000000e+01 3.494175000000000096e-46
4.625000000000000000e+01 3.481699999999999880e-46
4.637500000000000000e+01 3.469049999999999866e-46
4.650000000000000000e+01 3.456775000000000087e-46
4.662500000000000000e+01 3.444999999999999845e-46
4.675000000000000000e+01 3.432775000000000175e-46
4.687500000000000000e+01 3.420425000000000038e-46
4.700000000000000000e+01 3.408899999999999953e-46
4.712500000000000000e+01 3.397074999999999990e-46
4.725000000000000000e+01 3.385324999999999997e-46
4.737500000000000000e+01 3.373924999999999990e-46
4.750000000000000000e+01 3.362599999999999953e-46
4.762500000000000000e+01 3.351974999999999889e-46
4.775000000000000000e+01 3.341949999999999968e-46
4.787500000000000000e+01 3.329500000000000002e-46
4.800000000000000000e+01 3.318199999999999824e-46
4.812500000000000000e+01 3.307124999999999944e-46
4.825000000000000000e+01 3.296800000000000146e-46
4.837500000000000000e+01 3.285750000000000126e-46
4.850000000000000000e+01 3.274649999999999996e-46
4.862500000000000000e+01 3.263650000000000085e-46
4.875000000000000000e+01 3.253900000000000182e-46
4.887500000000000000e+01 3.242500000000000175e-46
4.900000000000000000e+01 3.232799999999999992e-46
4.912500000000000000e+01 3.222724999999999962e-46
4.925000000000000000e+01 3.212724999999999902e-46
4.937500000000000000e+01 3.202125000000000086e-46
4.950000000000000000e+01 3.191275000000000114e-46
4.962500000000000000e+01 3.180599999999999941e-46
4.975000000000000000e+01 3.170500000000000051e-46
4.987500000000000000e+01 3.160299999999999942e-46
5.000000000000000000e+01 3.150125000000000083e-46
5.012500000000000000e+01 3.139574999999999988e-46
5.025000000000000000e+01 3.129350000000000019e-46
5.037500000000000000e+01 3.119074999999999942e-46
5.050000000000000000e+01 3.108825000000000113e-46
5.062500000000000000e+01 3.098349999999999987e-46
5.075000000000000000e+01 3.087975000000000080e-46
5.087500000000000000e+01 3.077649999999999893e-46
5.100000000000000000e+01 3.067600000000000112e-46
5.112500000000000000e+01 3.057499999999999834e-46
5.125000000000000000e+01 3.046924999999999878e-46
5.137500000000000000e+01 3.036950000000000067e-46
5.150000000000000000e+01 3.026950000000000007e-46
5.162500000000000000e+01 3.017099999999999885e-46
5.175000000000000000e+01 3.007224999999999903e-46
5.187500000000000000e+01 2.997074999999999903e-46
5.200000000000000000e+01 2.987025000000000123e-46
5.212500000000000000e+01 2.977249999999999970e-46
5.225000000000000000e+01 2.967249999999999910e-46
5.237500000000000000e+01 2.957350000000000068e-46
5.250000000000000000e+01 2.947449999999999837e-46
5.262500000000000000e+01 2.937950000000000090e-46
5.275000000000000000e+01 2.928249999999999907e-46
5.287500000000000000e+01 2.918724999999999912e-46
5.300000000000000000e+01 2.909149999999999807e-46
5.312500000000000000e+01 2.899949999999999938e-46
5.325000000000000000e+01 2.890624999999999991e-46
5.337500000000000000e+01 2.881150000000000104e-46
5.350000000000000000e+01 2.871825000000000157e-46
5.362500000000000000e+01 2.862525000000000069e-46
5.375000000000000000e+01 2.853400000000000170e-46
5.387500000000000000e+01 2.843875000000000174e-46
5.400000000000000000e+01 2.834624999999999807e-46
5.412500000000000000e+01 2.825450000000000187e-46
5.425000000000000000e+01 2.816174999999999960e-46
5.437500000000000000e+01 2.807024999999999811e-46
5.450000000000000000e+01 2.797925000000000161e-46
5.462500000000000000e+01 2.788949999999999811e-46
5.475000000000000000e+01 2.779824999999999911e-46
5.487500000000000000e+01 2.770924999999999920e-46
5.500000000000000000e+01 2.762524999999999853e-46
5.512500000000000000e+01 2.754750000000000180e-46
5.525000000000000000e+01 2.746425000000000082e-46
5.537500000000000000e+01 2.738174999999999955e-46
5.550000000000000000e+01 2.729774999999999888e-46
5.562500000000000000e+01 2.721699999999999948e-46
5.575000000000000000e+01 2.713849999999999916e-46
5.587500000000000000e+01 2.706100000000000103e-46
5.600000000000000000e+01 2.698450000000000119e-46
5.612500000000000000e+01 2.691324999999999920e-46
5.625000000000000000e+01 2.684275000000000080e-46
5.637500000000000000e+01 2.677074999999999912e-46
5.650000000000000000e+01 2.670549999999999857e-46
5.662500000000000000e+01 2.664824999999999993e-46
5.675000000000000000e+01 2.659375000000000147e-46
5.687500000000000000e+01 2.655024999999999981e-46
5.700000000000000000e+01 2.651175000000000128e-46
5.712500000000000000e+01 2.648550000000000035e-46
5.725000000000000000e+01 2.648200000000000048e-46
5.737500000000000000e+01 2.649150000000000178e-46
5.750000000000000000e+01 2.652975000000000170e-46
5.762500000000000000e+01 2.660249999999999919e-46
5.775000000000000000e+01 2.671874999999999834e-46
5.787500000000000000e+01 2.688949999999999984e-46
5.800000000000000000e+01 2.721024999999999835e-46
5.812500000000000000e+01 2.767799999999999901e-46
5.825000000000000000e+01 2.835400000000000139e-46
5.837500000000000000e+01 2.925749999999999892e-46
5.850000000000000000e+01 3.042225000000000114e-46
5.862500000000000000e+01 3.212050000000000178e-46
5.875000000000000000e+01 3.402849999999999963e-46
5.887500000000000000e+01 3.611599999999999671e-46
5.900000000000000000e+01 3.879624999999999908e-46
5.912500000000000000e+01 4.318899999999999626e-46
5.925000000000000000e+01 5.017025000000000350e-46
5.937500000000000000e+01 6.194325000000000038e-46
5.950000000000000000e+01 8.363674999999999693e-46
5.962500000000000000e+01 1.306150000000000063e-45
5.975000000000000000e+01 2.582749999999999917e-45
5.987500000000000000e+01 8.919849999999999745e-45
6.000000000000000000e+01 3.845650000000000179e-43
6.012500000000000000e+01 8.198324999999999720e-45
6.025000000000000000e+01 2.420816999999999962e-45
6.037500000000000000e+01 1.230907000000000035e-45
6.050000000000000000e+01 8.003074999999999316e-46
6.062500000000000000e+01 5.999849999999999810e-46
6.075000000000000000e+01 4.875100000000000160e-46
6.087500000000000000e+01 4.179974999999999765e-46
6.100000000000000000e+01 3.719100000000000321e-46
6.112500000000000000e+01 3.440124999999999893e-46
6.125000000000000000e+01 3.214599999999999913e-46
6.137500000000000000e+01 3.017599999999999810e-46
6.150000000000000000e+01 2.837900000000000154e-46
6.162500000000000000e+01 2.714850000000000156e-46
6.175000000000000000e+01 2.620549999999999943e-46
6.187500000000000000e+01 2.543249999999999911e-46
6.200000000000000000e+01 2.482714999999999818e-46
6.212500000000000000e+01 2.437070000000000043e-46
6.225000000000000000e+01 2.403529999999999831e-46
6.237500000000000000e+01 2.377815000000000179e-46
6.250000000000000000e+01 2.355962000000000079e-46
6.262500000000000000e+01 2.337353000000000033e-46
6.275000000000000000e+01 2.320514999999999879e-46
6.287500000000000000e+01 2.306935000000000012e-46
6.300000000000000000e+01 2.293739999999999935e-46
6.312500000000000000e+01 2.282602999999999857e-46
6.325000000000000000e+01 2.271982000000000081e-46
6.337500000000000000e+01 2.262657000000000134e-46
6.350000000000000000e+01 2.255514999999999875e-46
6.362500000000000000e+01 2.247039999999999839e-46
6.375000000000000000e+01 2.239193000000000024e-46
6.387500000000000000e+01 2.231765000000000120e-46
6.400000000000000000e+01 2.224663000000000026e-46
6.412500000000000000e+01 2.217855000000000154e-46
6.425000000000000000e+01 2.212119999999999957e-46
6.437500000000000000e+01 2.207930000000000063e-46
6.450000000000000000e+01 2.205789999999999978e-46
6.462500000000000000e+01 2.201520000000000142e-46
6.475000000000000000e+01 2.198577000000000039e-46
6.487500000000000000e+01 2.193817999999999905e-46
6.500000000000000000e+01 2.191027999999999956e-46
6.512500000000000000e+01 2.188926999999999965e-46
6.525000000000000000e+01 2.187123000000000023e-46
6.537500000000000000e+01 2.184961999999999978e-46
6.550000000000000000e+01 2.184322000000000058e-46
6.562500000000000000e+01 2.184039999999999924e-46
6.575000000000000000e+01 2.184614999999999819e-46
6.587500000000000000e+01 2.185475000000000064e-46
6.600000000000000000e+01 2.187270000000000134e-46
6.612500000000000000e+01 2.190381999999999992e-46
6.625000000000000000e+01 2.194327000000000091e-46
6.637500000000000000e+01 2.200077999999999886e-46
6.650000000000000000e+01 2.208355000000000019e-46
6.662500000000000000e+01 2.217857999999999982e-46
6.675000000000000000e+01 2.230392999999999861e-46
6.687500000000000000e+01 2.246097999999999897e-46
6.700000000000000000e+01 2.263882999999999965e-46
6.712500000000000000e+01 2.283487999999999962e-46
6.725000000000000000e+01 2.307697999999999866e-46
6.737500000000000000e+01 2.337365000000000121e-46
6.750000000000000000e+01 2.373805000000000055e-46
6.762500000000000000e+01 2.418278000000000009e-46
6.775000000000000000e+01 2.469250000000000085e-46
6.787500000000000000e+01 2.524875000000000033e-46
6.800000000000000000e+01 2.589824999999999928e-46
6.812500000000000000e+01 2.669699999999999945e-46
6.825000000000000000e+01 2.772225000000000036e-46
6.837500000000000000e+01 2.906274999999999945e-46
6.850000000000000000e+01 3.071449999999999965e-46
6.862500000000000000e+01 3.266749999999999855e-46
6.875000000000000000e+01 3.487625000000000181e-46
6.887500000000000000e+01 3.720350000000000329e-46
6.900000000000000000e+01 3.958700000000000122e-46
6.912500000000000000e+01 4.182000000000000104e-46
6.925000000000000000e+01 4.403025000000000368e-46
6.937500000000000000e+01 4.571850000000000192e-46
6.950000000000000000e+01 4.701125000000000368e-46
6.962500000000000000e+01 4.780499999999999681e-46
6.975000000000000000e+01 4.846274999999999628e-46
6.987500000000000000e+01 4.888025000000000192e-46
7.000000000000000000e+01 4.927925000000000216e-46
7.012500000000000000e+01 4.938225000000000153e-46
7.025000000000000000e+01 4.933849999999999738e-46
7.037500000000000000e+01 4.911049999999999725e-46
7.050000000000000000e+01 4.849024999999999800e-46
7.062500000000000000e+01 4.777775000000000147e-46
7.075000000000000000e+01 4.693174999999999728e-46
7.087500000000000000e+01 4.564549999999999806e-46
7.100000000000000000e+01 4.438950000000000072e-46
7.112500000000000000e+01 4.296924999999999664e-46
7.125000000000000000e+01 4.129400000000000346e-46
7.137500000000000000e+01 3.962499999999999865e-46
7.150000000000000000e+01 3.786425000000000153e-46
7.162500000000000000e+01 3.564474999999999619e-46
7.175000000000000000e+01 3.301825000000000036e-46
7.187500000000000000e+01 3.076225000000000087e-46
7.200000000000000000e+01 2.877224999999999894e-46
7.212500000000000000e+01 2.704399999999999890e-46
7.225000000000000000e+01 2.557974999999999984e-46
7.237500000000000000e+01 2.440182999999999974e-46
7.250000000000000000e+01 2.346337999999999938e-46
7.262500000000000000e+01 2.272952000000000100e-46
7.275000000000000000e+01 2.215607000000000051e-46
7.287500000000000000e+01 2.163502999999999930e-46
7.300000000000000000e+01 2.118872999999999921e-46
7.312500000000000000e+01 2.078149999999999990e-46
7.325000000000000000e+01 2.041599999999999893e-46
7.337500000000000000e+01 2.009674999999999980e-46
7.350000000000000000e+01 1.983124999999999944e-46
7.362500000000000000e+01 1.957867999999999908e-46
7.375000000000000000e+01 1.935342999999999912e-46
7.387500000000000000e+01 1.914417999999999910e-46
7.400000000000000000e+01 1.894772000000000064e-46
7.412500000000000000e+01 1.877259999999999870e-46
7.425000000000000000e+01 1.861157999999999954e-46
7.437500000000000000e+01 1.846647999999999845e-46
7.450000000000000000e+01 1.833130000000000175e-46
7.462500000000000000e+01 1.820032000000000100e-46
7.475000000000000000e+01 1.806015000000000188e-46
7.487500000000000000e+01 1.795597999999999972e-46
7.500000000000000000e+01 1.785434999999999812e-46
7.512500000000000000e+01 1.775954999999999953e-46
7.525000000000000000e+01 1.767158000000000008e-46
7.537500000000000000e+01 1.759025000000000159e-46
7.550000000000000000e+01 1.750945000000000053e-46
7.562500000000000000e+01 1.742212999999999938e-46
7.575000000000000000e+01 1.733985000000000037e-46
7.587500000000000000e+01 1.727690000000000057e-46
7.600000000000000000e+01 1.721799999999999949e-46
7.612500000000000000e+01 1.716452000000000077e-46
7.625000000000000000e+01 1.708217999999999937e-46
7.637500000000000000e+01 1.702919999999999980e-46
7.650000000000000000e+01 1.697439999999999912e-46
7.662500000000000000e+01 1.692434999999999910e-46
7.675000000000000000e+01 1.687578000000000091e-46
7.687500000000000000e+01 1.683351999999999931e-46
7.700000000000000000e+01 1.679009999999999953e-46
7.712500000000000000e+01 1.674820000000000059e-46
7.725000000000000000e+01 1.670658000000000046e-46
7.737500000000000000e+01 1.666623000000000062e-46
7.750000000000000000e+01 1.662520000000000031e-46
7.762500000000000000e+01 1.658375000000000079e-46
7.775000000000000000e+01 1.654355000000000011e-46
7.787500000000000000e+01 1.650337000000000088e-46
7.800000000000000000e+01 1.646301999999999909e-46
7.812500000000000000e+01 1.642315000000000084e-46
7.825000000000000000e+01 1.638374999999999958e-46
7.837500000000000000e+01 1.634419999999999915e-46
7.850000000000000000e+01 1.630540000000000036e-46
7.862500000000000000e+01 1.626594999999999938e-46
7.875000000000000000e+01 1.622737000000000092e-46
7.887500000000000000e+01 1.618785000000000071e-46
7.900000000000000000e+01 1.614946999999999918e-46
7.912500000000000000e+01 1.611183000000000052e-46
7.925000000000000000e+01 1.607345000000000094e-46
7.937500000000000000e+01 1.603563000000000094e-46
7.950000000000000000e+01 1.599845000000000048e-46
7.962500000000000000e+01 1.596069999999999971e-46
7.975000000000000000e+01 1.592314999999999976e-46
7.987500000000000000e+01 1.588596999999999930e-46
8.000000000000000000e+01 1.585038000000000083e-46
8.012500000000000000e+01 1.581442000000000094e-46
8.025000000000000000e+01 1.577934999999999917e-46
8.037500000000000000e+01 1.574300000000000029e-46
8.050000000000000000e+01 1.570685000000000029e-46
8.062500000000000000e+01 1.567110000000000000e-46
8.075000000000000000e+01 1.563550000000000081e-46
8.087500000000000000e+01 1.559935000000000081e-46
8.100000000000000000e+01 1.556180000000000086e-46
8.112500000000000000e+01 1.552619999999999973e-46
8.125000000000000000e+01 1.549068000000000048e-46
8.137500000000000000e+01 1.545561999999999944e-46
8.150000000000000000e+01 1.541943000000000044e-46
8.162500000000000000e+01 1.538398000000000041e-46
8.175000000000000000e+01 1.534815000000000017e-46
8.187500000000000000e+01 1.531239999999999988e-46
8.200000000000000000e+01 1.527753000000000088e-46
8.212500000000000000e+01 1.524394999999999973e-46
8.225000000000000000e+01 1.520970000000000077e-46
8.237500000000000000e+01 1.517573000000000063e-46
8.250000000000000000e+01 1.514170000000000004e-46
8.262500000000000000e+01 1.510664999999999972e-46
8.275000000000000000e+01 1.507248000000000070e-46
8.287500000000000000e+01 1.503846999999999962e-46
8.300000000000000000e+01 1.500427999999999915e-46
8.312500000000000000e+01 1.496990000000000053e-46
8.325000000000000000e+01 1.493491999999999943e-46
8.337500000000000000e+01 1.490150000000000010e-46
8.350000000000000000e+01 1.486722000000000092e-46
8.362500000000000000e+01 1.483317000000000083e-46
8.375000000000000000e+01 1.480022999999999921e-46
8.387500000000000000e+01 1.476385000000000011e-46
8.400000000000000000e+01 1.473089999999999970e-46
8.412500000000000000e+01 1.469727000000000077e-46
8.425000000000000000e+01 1.466314999999999953e-46
8.437500000000000000e+01 1.463000000000000025e-46
8.450000000000000000e+01 1.459709999999999956e-46
8.462500000000000000e+01 1.456420000000000083e-46
8.475000000000000000e+01 1.453071999999999911e-46
8.487500000000000000e+01 1.449866999999999951e-46
8.500000000000000000e+01 1.446690000000000067e-46
8.512500000000000000e+01 1.443463000000000075e-46
8.525000000000000000e+01 1.440284999999999924e-46
8.537500000000000000e+01 1.437105000000000019e-46
8.550000000000000000e+01 1.434013000000000049e-46
8.562500000000000000e+01 1.430905000000000090e-46
8.575000000000000000e+01 1.427809999999999903e-46
8.587500000000000000e+01 1.424757999999999904e-46
8.600000000000000000e+01 1.421759999999999913e-46
8.612500000000000000e+01 1.418632000000000067e-46
8.625000000000000000e+01 1.415523000000000036e-46
8.637500000000000000e+01 1.412501999999999941e-46
8.650000000000000000e+01 1.409409999999999971e-46
8.662500000000000000e+01 1.406354999999999949e-46
8.675000000000000000e+01 1.403345000000000065e-46
8.687500000000000000e+01 1.400460000000000065e-46
8.700000000000000000e+01 1.397357000000000078e-46
8.712500000000000000e+01 1.394437000000000079e-46
8.725000000000000000e+01 1.391412000000000084e-46
8.737500000000000000e+01 1.388497999999999935e-46
8.750000000000000000e+01 1.385455000000000002e-46
8.762500000000000000e+01 1.382533000000000053e-46
8.775000000000000000e+01 1.379540000000000034e-46
8.787500000000000000e+01 1.376629999999999979e-46
8.800000000000000000e+01 1.373674999999999982e-46
8.812500000000000000e+01 1.370775000000000065e-46
8.825000000000000000e+01 1.367904999999999981e-46
8.837500000000000000e+01 1.364981999999999960e-46
8.850000000000000000e+01 1.362095000000000010e-46
8.862500000000000000e+01 1.359270000000000063e-46
8.875000000000000000e+01 1.356430000000000005e-46
8.887500000000000000e+01 1.353616999999999952e-46
8.900000000000000000e+01 1.350769999999999972e-46
8.912500000000000000e+01 1.347881999999999950e-46
8.925000000000000000e+01 1.345058000000000075e-46
8.937500000000000000e+01 1.342245000000000022e-46
8.950000000000000000e+01 1.339414999999999908e-46
8.962500000000000000e+01 1.336602999999999927e-46
8.975000000000000000e+01 1.333857999999999922e-46
8.987500000000000000e+01 1.331129999999999976e-46
9.000000000000000000e+01 1.328414999999999997e-46
9.012500000000000000e+01 1.325669999999999992e-46
9.025000000000000000e+01 1.322964999999999957e-46
9.037500000000000000e+01 1.320313000000000053e-46
9.050000000000000000e+01 1.317606999999999946e-46
9.062500000000000000e+01 1.314936999999999909e-46
9.075000000000000000e+01 1.312254999999999979e-46
9.087500000000000000e+01 1.309552000000000088e-46
9.100000000000000000e+01 1.306831999999999943e-46
9.112500000000000000e+01 1.304091999999999909e-46
9.125000000000000000e+01 1.301435000000000033e-46
9.137500000000000000e+01 1.298817999999999934e-46
9.150000000000000000e+01 1.296225000000000011e-46
9.162500000000000000e+01 1.293575000000000057e-46
9.175000000000000000e+01 1.290970000000000046e-46
9.187500000000000000e+01 1.288263000000000061e-46
9.200000000000000000e+01 1.285615000000000057e-46
9.212500000000000000e+01 1.283008000000000096e-46
9.225000000000000000e+01 1.280446999999999956e-46
9.237500000000000000e+01 1.277873000000000043e-46
9.250000000000000000e+01 1.275322999999999919e-46
9.262500000000000000e+01 1.272787999999999905e-46
9.275000000000000000e+01 1.270295000000000006e-46
